,R_0,R_hsb,R_s,R_q,Abs_Benefit,Rel_Benefit,NNQ,obs_to_iso_q,Abs_Benefit_per_Qday,ks,d_inf,pi_t_triangle_center,T_lat_offset,dispersion,Setting,disease,Rel_Benefit_per_Qday,R0_Rs,R0_Rq
6273,4.336,3.513,2.63,1.403,1.227,0.466,1,3.286,0.373,0.132,14.801,0.493,-2.323,1,HR,MERS,0.142,1.706,2.933
6274,3.699,3.014,2.063,1.203,0.859,0.417,1.164,2.975,0.289,0.074,16.737,0.486,-2.048,1,HR,MERS,0.14,1.636,2.496
6275,2.494,1.858,1.254,0.726,0.528,0.421,1.893,3.11,0.17,0.068,16.318,0.128,-0.748,1,HR,MERS,0.135,1.24,1.768
6276,2.795,2.311,1.649,0.889,0.761,0.461,1.315,3.29,0.231,0.081,13.812,0.633,-2.307,1,HR,MERS,0.14,1.146,1.907
6277,3.291,2.511,1.73,0.862,0.868,0.502,1.153,3.592,0.242,0.084,13.04,0.361,-1.177,1,HR,MERS,0.14,1.561,2.428
6278,2.476,1.842,1.231,0.711,0.52,0.422,1.924,3.495,0.149,0.077,12.767,0.085,-0.267,1,HR,MERS,0.121,1.245,1.765
6279,4.01,2.302,1.35,0.943,0.407,0.302,2.456,4.017,0.101,0.096,8.666,0.19,0.314,1,HR,MERS,0.075,2.66,3.068
6280,3.042,2.333,1.49,0.814,0.676,0.454,1.479,3.414,0.198,0.076,14.509,0.661,-1.811,1,HR,MERS,0.133,1.552,2.228
6281,1.709,1.291,0.783,0.449,0.333,0.426,3,3.383,0.099,0.112,16.542,0.573,-1.664,1,HR,MERS,0.126,0.927,1.26
6282,2.385,1.801,1.293,0.718,0.575,0.445,1.74,3.496,0.164,0.081,14.152,0.077,-0.529,1,HR,MERS,0.127,1.093,1.667
6283,3.069,2.455,1.682,0.92,0.762,0.453,1.312,3.421,0.223,0.093,15.909,0.398,-1.626,1,HR,MERS,0.132,1.387,2.15
6284,4.408,3.208,1.859,1.238,0.621,0.334,1.609,3.326,0.187,0.102,16.521,0.455,-1.121,1,HR,MERS,0.1,2.549,3.17
6285,2.823,2.117,1.367,0.855,0.513,0.375,1.951,3.085,0.166,0.145,21.454,0.289,-1.309,1,HR,MERS,0.121,1.455,1.968
6286,2.882,2.357,1.629,0.81,0.819,0.503,1.221,3.57,0.229,0.118,12.554,0.524,-1.859,1,HR,MERS,0.141,1.253,2.072
6287,1.687,1.326,0.782,0.571,0.212,0.27,4.727,3.136,0.067,0.1,20.735,0.278,-1.359,1,HR,MERS,0.086,0.905,1.116
6288,3.534,2.711,1.801,0.973,0.828,0.46,1.208,3.308,0.25,0.081,15.726,0.562,-1.691,1,HR,MERS,0.139,1.733,2.561
6289,2.149,1.853,1.363,0.828,0.535,0.393,1.869,2.877,0.186,0.128,18.028,0.184,-2.073,1,HR,MERS,0.136,0.786,1.321
6290,4.463,2.256,1.193,0.972,0.222,0.186,4.513,4.012,0.055,0.146,11.473,0.401,0.279,1,HR,MERS,0.046,3.269,3.491
6291,2.951,2.09,1.388,0.708,0.68,0.49,1.47,4,0.17,0.088,11.729,0.418,-0.826,1,HR,MERS,0.123,1.563,2.243
6292,2.435,1.827,1.157,0.699,0.458,0.396,2.184,3.45,0.133,0.089,16.088,0.491,-1.448,1,HR,MERS,0.115,1.278,1.736
6293,1.136,0.78,0.512,0.38,0.132,0.257,7.588,2.658,0.05,0.151,24.728,0.079,-0.398,1,HR,MERS,0.097,0.623,0.755
6294,3.394,2.593,1.733,0.893,0.84,0.485,1.191,3.688,0.228,0.084,13.559,0.722,-1.921,1,HR,MERS,0.131,1.661,2.501
6295,4.079,3.337,2.473,1.397,1.075,0.435,1,3.119,0.345,0.085,17.634,0.046,-1.266,1,HR,MERS,0.139,1.606,2.682
6296,4.958,4.024,2.977,1.693,1.284,0.431,1,3.063,0.419,0.107,17.851,0.136,-1.617,1,HR,MERS,0.141,1.981,3.265
6297,1.131,0.855,0.607,0.357,0.25,0.413,3.993,3.1,0.081,0.057,18.073,0.154,-1.115,1,HR,MERS,0.133,0.524,0.774
6298,4.141,3.261,2.234,1.347,0.887,0.397,1.128,2.858,0.31,0.076,18.609,0.136,-1.092,1,HR,MERS,0.139,1.907,2.794
6299,3.188,2.445,1.613,0.985,0.627,0.389,1.594,3.125,0.201,0.078,19.786,0.27,-1.286,1,HR,MERS,0.124,1.575,2.203
6300,2.668,1.975,1.378,0.763,0.615,0.446,1.626,3.616,0.17,0.082,13.6,0.098,-0.519,1,HR,MERS,0.123,1.29,1.905
6301,2.827,2.137,1.523,0.807,0.716,0.47,1.397,3.395,0.211,0.078,14.594,0.028,-0.629,1,HR,MERS,0.138,1.305,2.021
6302,4.646,3.811,2.718,1.416,1.302,0.479,1,3.37,0.386,0.105,15.107,0.444,-2.103,1,HR,MERS,0.142,1.928,3.23
6303,2.43,2.007,1.446,0.768,0.678,0.469,1.475,3.095,0.219,0.1,16.959,0.041,-1.215,1,HR,MERS,0.151,0.984,1.661
6304,1.949,1.694,1.141,0.646,0.496,0.434,2.018,3.029,0.164,0.103,17.052,0.201,-1.704,1,HR,MERS,0.143,0.807,1.303
6305,1.934,1.537,0.999,0.542,0.458,0.458,2.185,3.595,0.127,0.077,14.713,0.476,-1.754,1,HR,MERS,0.127,0.935,1.392
6306,2.821,2.427,1.883,1.033,0.851,0.452,1.176,3.054,0.279,0.138,17.094,0.17,-2.082,1,HR,MERS,0.148,0.937,1.788
6307,3.912,3.265,2.309,1.251,1.058,0.458,1,3.191,0.332,0.105,14.721,0.748,-2.945,1,HR,MERS,0.144,1.604,2.662
6308,1.36,1.017,0.624,0.304,0.32,0.512,3.127,3.724,0.086,0.09,14.544,0.674,-1.564,1,HR,MERS,0.138,0.736,1.056
6309,4.677,3.665,2.463,1.477,0.986,0.4,1.014,3.202,0.308,0.087,17.119,0.215,-1.391,1,HR,MERS,0.125,2.214,3.2
6310,4.795,4.011,2.716,1.651,1.065,0.392,1,3.08,0.346,0.093,16.835,0.383,-2.176,1,HR,MERS,0.127,2.079,3.144
6311,1.111,0.845,0.584,0.315,0.269,0.461,3.713,3.511,0.077,0.108,13.984,0.148,-0.858,1,HR,MERS,0.131,0.527,0.796
6312,4.34,3.376,2.282,1.338,0.944,0.414,1.059,3.246,0.291,0.071,16.732,0.514,-2.087,1,HR,MERS,0.127,2.058,3.002
6313,4.812,4.005,2.788,1.391,1.397,0.501,1,3.333,0.419,0.067,16.783,0.421,-2,1,HR,MERS,0.15,2.024,3.421
6314,3.245,2.1,1.174,0.815,0.359,0.306,2.782,3.739,0.096,0.104,14.323,0.312,-0.183,1,HR,MERS,0.082,2.071,2.43
6315,4.839,3.547,2.2,1.241,0.959,0.436,1.043,3.418,0.28,0.086,14.85,0.229,-0.651,1,HR,MERS,0.127,2.639,3.598
6316,1.447,1.131,0.78,0.368,0.412,0.528,2.428,3.425,0.12,0.071,14.274,0.666,-1.962,1,HR,MERS,0.154,0.667,1.079
6317,2.458,1.93,1.273,0.82,0.453,0.356,2.208,2.937,0.154,0.051,19.204,0.14,-1.112,1,HR,MERS,0.121,1.185,1.638
6318,1.262,0.986,0.622,0.464,0.158,0.253,6.345,2.835,0.056,0.065,20.619,0.097,-1.021,1,HR,MERS,0.089,0.64,0.798
6319,1.374,1.065,0.687,0.396,0.292,0.424,3.43,3.089,0.094,0.072,17.435,0.464,-1.63,1,HR,MERS,0.137,0.687,0.979
6320,3.548,2.564,1.571,0.898,0.673,0.429,1.486,3.84,0.175,0.098,13.713,0.522,-1.002,1,HR,MERS,0.112,1.977,2.65
6321,1.775,1.501,1.097,0.663,0.434,0.396,2.304,2.922,0.149,0.095,17.031,0.155,-1.53,1,HR,MERS,0.135,0.678,1.112
6322,2.984,2.447,1.788,0.918,0.87,0.487,1.149,3.283,0.265,0.095,15.06,0.275,-1.565,1,HR,MERS,0.148,1.196,2.066
6323,4.327,3.002,1.841,1.141,0.701,0.381,1.427,3.525,0.199,0.123,15.428,0.602,-1.267,1,HR,MERS,0.108,2.486,3.186
6324,3.323,2.439,1.521,0.914,0.607,0.399,1.647,3.516,0.173,0.139,16.304,0.625,-1.552,1,HR,MERS,0.114,1.801,2.409
6325,2.804,2.239,1.543,0.896,0.647,0.419,1.546,2.995,0.216,0.071,19.842,0.102,-1.072,1,HR,MERS,0.14,1.261,1.908
6326,3.502,2.863,1.989,1.221,0.769,0.386,1.301,2.751,0.279,0.066,21.175,0.106,-1.322,1,HR,MERS,0.14,1.512,2.281
6327,4.174,3.012,1.904,1.144,0.76,0.399,1.317,3.431,0.221,0.137,15.875,0.499,-1.19,1,HR,MERS,0.116,2.27,3.03
6328,1.301,1.014,0.66,0.465,0.194,0.294,5.149,2.689,0.072,0.098,21.015,0.218,-1.465,1,HR,MERS,0.109,0.641,0.836
6329,4.627,3.671,2.294,1.443,0.851,0.371,1.175,3.247,0.262,0.114,14.141,0.761,-2.366,1,HR,MERS,0.114,2.333,3.184
6330,2.321,1.759,1.083,0.625,0.458,0.423,2.185,3.412,0.134,0.082,16.629,0.361,-1.156,1,HR,MERS,0.124,1.239,1.696
6331,2.715,2.221,1.643,0.929,0.714,0.435,1.401,2.991,0.239,0.097,15.218,0.428,-2.074,1,HR,MERS,0.145,1.072,1.786
6332,3.077,2.505,1.861,1.179,0.681,0.366,1.468,2.799,0.243,0.112,19.4,0.37,-2.573,1,HR,MERS,0.131,1.217,1.898
6333,4.53,3.481,2.419,1.116,1.303,0.539,1,3.697,0.352,0.09,11.908,0.513,-1.262,1,HR,MERS,0.146,2.112,3.414
6334,2.055,1.593,1.088,0.621,0.467,0.429,2.142,3.05,0.153,0.071,18.997,0.433,-2.092,1,HR,MERS,0.141,0.967,1.434
6335,2.447,1.931,1.286,0.72,0.566,0.44,1.767,3.497,0.162,0.085,15.316,0.603,-2.313,1,HR,MERS,0.126,1.161,1.727
6336,2.915,2.137,1.248,0.778,0.47,0.376,2.129,3.157,0.149,0.128,17.139,0.426,-0.953,1,HR,MERS,0.119,1.667,2.137
6337,1.088,0.766,0.515,0.133,0.382,0.741,2.617,4.143,0.092,0.07,11.3,0.986,-1.669,1,HR,MERS,0.179,0.572,0.954
6338,1.513,1.176,0.791,0.512,0.279,0.353,3.58,3.196,0.087,0.075,17.547,0.121,-0.962,1,HR,MERS,0.11,0.721,1
6339,1.078,0.757,0.54,0.338,0.202,0.374,4.954,3.31,0.061,0.075,18.155,0.658,-2.147,1,HR,MERS,0.113,0.538,0.74
6340,4.316,3.181,2.097,1.204,0.893,0.426,1.119,3.476,0.257,0.073,15.057,0.16,-0.499,1,HR,MERS,0.123,2.219,3.112
6341,1.911,1.367,0.969,0.371,0.598,0.617,1.673,4.064,0.147,0.088,11.268,0.984,-1.925,1,HR,MERS,0.152,0.942,1.54
6342,2.781,1.955,1.229,0.713,0.515,0.42,1.94,3.486,0.148,0.124,16.82,0.676,-1.53,1,HR,MERS,0.12,1.552,2.067
6343,4.774,3.487,2.267,1.065,1.202,0.53,1,3.908,0.308,0.098,11.706,0.527,-0.941,1,HR,MERS,0.136,2.507,3.709
6344,4.74,3.523,2.211,1.378,0.833,0.377,1.2,3.41,0.244,0.106,17.228,0.148,-0.712,1,HR,MERS,0.111,2.528,3.362
6345,3.906,3.241,2.212,1.209,1.003,0.453,1,3.38,0.297,0.077,16.123,0.7,-2.698,1,HR,MERS,0.134,1.694,2.697
6346,3.188,2.113,1.183,0.824,0.359,0.303,2.788,3.406,0.105,0.146,17.503,0.524,-0.789,1,HR,MERS,0.089,2.006,2.364
6347,1.262,0.928,0.603,0.333,0.269,0.447,3.713,3.355,0.08,0.082,12.151,0.567,-1.351,1,HR,MERS,0.133,0.659,0.929
6348,1.026,0.721,0.431,0.264,0.167,0.388,5.982,3.402,0.049,0.107,16.884,0.528,-1.225,1,HR,MERS,0.114,0.595,0.762
6349,1.237,0.874,0.515,0.343,0.172,0.335,5.8,3.519,0.049,0.092,10.796,0.414,-0.372,1,HR,MERS,0.095,0.722,0.894
6350,2.983,2.006,1.327,0.756,0.571,0.43,1.752,3.793,0.15,0.093,10.912,0.467,-0.634,1,HR,MERS,0.113,1.656,2.227
6351,3.33,2.625,1.749,1.054,0.695,0.397,1.44,3.319,0.209,0.081,15.933,0.502,-1.929,1,HR,MERS,0.12,1.581,2.275
6352,1.442,0.999,0.575,0.351,0.224,0.39,4.461,3.396,0.066,0.14,16.646,0.474,-0.9,1,HR,MERS,0.115,0.867,1.092
6353,4.151,3.105,2.155,1.008,1.147,0.532,1,3.853,0.298,0.122,10.017,0.241,-0.548,1,HR,MERS,0.138,1.995,3.143
6354,4.74,3.976,2.988,1.581,1.407,0.471,1,3.188,0.441,0.139,13.843,0.441,-2.221,1,HR,MERS,0.148,1.752,3.159
6355,4.285,2.635,1.708,0.956,0.752,0.44,1.33,3.949,0.19,0.108,11.71,0.503,-0.477,1,HR,MERS,0.111,2.577,3.329
6356,3.369,2.77,1.951,1.045,0.906,0.464,1.104,3.456,0.262,0.089,14.65,0.395,-1.821,1,HR,MERS,0.134,1.419,2.325
6357,1.557,1.228,0.774,0.463,0.311,0.402,3.214,3.434,0.091,0.074,15.29,0.041,-0.429,1,HR,MERS,0.117,0.783,1.094
6358,2.534,1.935,1.268,0.739,0.529,0.417,1.891,3.376,0.157,0.076,15.087,0.668,-1.906,1,HR,MERS,0.124,1.266,1.794
6359,2.609,2.025,1.351,0.773,0.578,0.428,1.732,3.22,0.179,0.066,17.394,0.151,-0.891,1,HR,MERS,0.133,1.258,1.836
6360,3.395,2.583,1.643,1.039,0.604,0.368,1.656,3.178,0.19,0.095,18.396,0.318,-1.309,1,HR,MERS,0.116,1.752,2.356
6361,1.312,1.012,0.662,0.355,0.307,0.463,3.258,3.747,0.082,0.076,15.047,0.193,-0.682,1,HR,MERS,0.124,0.65,0.957
6362,3.024,2.577,1.831,0.999,0.831,0.454,1.203,3.173,0.262,0.143,14.286,0.092,-1.199,1,HR,MERS,0.143,1.194,2.025
6363,1.834,1.319,0.818,0.614,0.205,0.25,4.888,3.054,0.067,0.115,19.227,0.26,-0.933,1,HR,MERS,0.082,1.016,1.22
6364,1.668,1.254,0.854,0.519,0.334,0.392,2.991,3.187,0.105,0.08,14.827,0.678,-2.048,1,HR,MERS,0.123,0.814,1.148
6365,3.451,2.795,1.826,1.123,0.703,0.385,1.422,3.134,0.224,0.069,16.597,0.296,-1.484,1,HR,MERS,0.123,1.625,2.328
6366,4.879,3.745,2.471,1.527,0.944,0.382,1.059,3.047,0.31,0.082,16.481,0.628,-1.933,1,HR,MERS,0.125,2.408,3.352
6367,3.284,2.551,1.675,1.099,0.577,0.344,1.734,2.948,0.196,0.082,19.096,0.392,-1.975,1,HR,MERS,0.117,1.608,2.185
6368,3.762,3.077,2.282,1.125,1.157,0.507,1,3.44,0.336,0.133,12.276,0.113,-0.929,1,HR,MERS,0.147,1.48,2.636
6369,4.558,3.672,2.477,1.521,0.955,0.386,1.047,3.098,0.308,0.054,18.636,0.21,-1.461,1,HR,MERS,0.125,2.082,3.037
6370,1.908,1.466,1.013,0.586,0.427,0.421,2.345,3.126,0.136,0.092,15.302,0.285,-1.226,1,HR,MERS,0.135,0.895,1.321
6371,1.126,0.755,0.405,0.244,0.161,0.398,6.211,3.604,0.045,0.16,16.758,0.533,-0.713,1,HR,MERS,0.11,0.721,0.882
6372,3.571,2.462,1.674,0.846,0.828,0.495,1.208,3.995,0.207,0.095,11.495,0.154,-0.225,1,HR,MERS,0.124,1.897,2.725
6373,4.158,3.221,2.333,1.241,1.093,0.468,1,3.56,0.307,0.075,14.692,0.099,-0.856,1,HR,MERS,0.132,1.824,2.917
6374,2.217,1.726,1.076,0.799,0.277,0.258,3.604,2.681,0.103,0.117,24.722,0.287,-1.855,1,HR,MERS,0.096,1.141,1.418
6375,2.331,1.675,1.018,0.619,0.399,0.392,2.508,3.14,0.127,0.116,17.692,0.377,-1.091,1,HR,MERS,0.125,1.313,1.711
6376,2.653,2.024,1.359,0.841,0.518,0.381,1.93,3.017,0.172,0.063,18.847,0.175,-1.173,1,HR,MERS,0.126,1.293,1.811
6377,3.915,3.117,2.366,1.573,0.793,0.335,1.262,2.705,0.293,0.098,18.912,0.145,-1.645,1,HR,MERS,0.124,1.549,2.342
6378,3.88,3.165,2.092,1.265,0.827,0.395,1.21,3.111,0.266,0.078,18.812,0.439,-2.507,1,HR,MERS,0.127,1.788,2.614
6379,3.464,2.465,1.505,0.99,0.516,0.342,1.94,3.391,0.152,0.138,16.337,0.651,-1.576,1,HR,MERS,0.101,1.959,2.474
6380,3.723,2.909,2.249,1.205,1.045,0.464,1,3.148,0.332,0.091,15.319,0.004,-0.688,1,HR,MERS,0.148,1.474,2.518
6381,1.244,0.966,0.704,0.49,0.213,0.303,4.689,2.864,0.074,0.096,14.106,0.418,-1.724,1,HR,MERS,0.106,0.541,0.754
6382,1.466,1.159,0.76,0.573,0.187,0.246,5.361,2.428,0.077,0.12,23.865,0.225,-1.792,1,HR,MERS,0.101,0.707,0.893
6383,4.531,3.271,1.979,1.291,0.689,0.348,1.452,3.274,0.21,0.109,15.928,0.548,-1.372,1,HR,MERS,0.106,2.552,3.241
6384,1.387,1.239,0.927,0.563,0.365,0.393,2.743,2.852,0.128,0.126,18.328,0.175,-2.314,1,HR,MERS,0.138,0.46,0.824
6385,2.424,1.958,1.361,0.817,0.544,0.4,1.839,3.19,0.17,0.057,16.708,0.131,-1.104,1,HR,MERS,0.125,1.063,1.607
6386,1.316,0.917,0.595,0.288,0.307,0.516,3.258,3.879,0.079,0.093,10.948,0.539,-0.679,1,HR,MERS,0.133,0.721,1.028
6387,4.356,3.362,2.302,1.445,0.857,0.372,1.166,2.954,0.29,0.062,18.362,0.188,-1.23,1,HR,MERS,0.126,2.054,2.911
6388,3.865,2.949,2.087,1.229,0.858,0.411,1.166,3.251,0.264,0.104,16.638,0.766,-2.815,1,HR,MERS,0.126,1.779,2.637
6389,4.419,3.649,2.599,1.345,1.254,0.482,1,3.348,0.375,0.106,13.825,0.355,-1.678,1,HR,MERS,0.144,1.82,3.074
6390,4.585,3.69,2.601,1.601,1.001,0.385,1,2.951,0.339,0.077,18.778,0.178,-1.401,1,HR,MERS,0.13,1.984,2.984
6391,2.778,2.287,1.609,1.012,0.598,0.371,1.673,2.817,0.212,0.096,18.062,0.399,-2.23,1,HR,MERS,0.132,1.168,1.766
6392,3.094,2.585,1.768,0.933,0.835,0.472,1.197,3.23,0.259,0.113,15.837,0.344,-1.763,1,HR,MERS,0.146,1.326,2.161
6393,4.814,3.523,2.427,1.345,1.081,0.446,1,3.362,0.322,0.09,16.496,0.723,-2.121,1,HR,MERS,0.133,2.387,3.468
6394,4.936,3.612,2.393,1.44,0.953,0.398,1.05,3.347,0.285,0.087,15.873,0.564,-1.727,1,HR,MERS,0.119,2.543,3.496
6395,2.078,1.679,1.179,0.623,0.556,0.472,1.797,3.248,0.171,0.094,16.76,0.182,-1.408,1,HR,MERS,0.145,0.899,1.455
6396,1.43,0.995,0.592,0.396,0.196,0.331,5.102,3.324,0.059,0.09,15.513,0.064,0.079,1,HR,MERS,0.1,0.838,1.034
6397,2.268,1.908,1.351,0.763,0.588,0.435,1.7,3.308,0.178,0.089,15.546,0.305,-1.909,1,HR,MERS,0.132,0.917,1.505
6398,1.867,1.427,1.04,0.497,0.544,0.523,1.839,3.771,0.144,0.084,11.878,0.3,-1.017,1,HR,MERS,0.139,0.827,1.371
6399,4.907,3.664,2.373,1.239,1.135,0.478,1,3.947,0.287,0.11,9.705,0.545,-0.916,1,HR,MERS,0.121,2.534,3.669
6400,4.067,3.008,2.041,1.012,1.029,0.504,1,3.673,0.28,0.079,12.638,0.569,-1.382,1,HR,MERS,0.137,2.026,3.055
6401,2.406,1.865,1.251,0.771,0.479,0.383,2.087,3.012,0.159,0.076,20.024,0.17,-1.079,1,HR,MERS,0.127,1.155,1.634
6402,2.703,2.105,1.412,0.831,0.581,0.412,1.72,3.351,0.173,0.083,14.926,0.464,-1.721,1,HR,MERS,0.123,1.291,1.872
6403,4.991,3.873,2.415,1.504,0.911,0.377,1.098,3.163,0.288,0.077,15.146,0.678,-1.99,1,HR,MERS,0.119,2.576,3.487
6404,3.806,3.18,2.319,1.389,0.93,0.401,1.075,2.926,0.318,0.08,20.777,0.072,-1.625,1,HR,MERS,0.137,1.487,2.417
6405,2.352,1.832,1.32,0.624,0.696,0.528,1.436,3.718,0.187,0.128,11.401,0.265,-1.098,1,HR,MERS,0.142,1.032,1.728
6406,2.249,1.878,1.412,0.843,0.569,0.403,1.758,2.624,0.217,0.09,19.949,0.161,-1.981,1,HR,MERS,0.154,0.837,1.405
6407,2.571,1.96,1.423,0.763,0.66,0.464,1.514,3.465,0.191,0.075,17.005,0.164,-1.026,1,HR,MERS,0.134,1.148,1.808
6408,3.197,2.337,1.557,0.857,0.699,0.449,1.43,3.484,0.201,0.069,14.873,0.112,-0.473,1,HR,MERS,0.129,1.641,2.34
6409,2.906,2.215,1.608,0.811,0.797,0.496,1.254,3.575,0.223,0.067,13.465,0.632,-1.729,1,HR,MERS,0.139,1.298,2.096
6410,1.236,1.014,0.735,0.517,0.218,0.296,4.593,2.339,0.093,0.101,25,0.217,-2.422,1,HR,MERS,0.127,0.501,0.719
6411,3.141,2.539,1.807,1.059,0.748,0.414,1.336,3.099,0.242,0.096,16.326,0.278,-1.55,1,HR,MERS,0.134,1.334,2.082
6412,3.273,2.5,1.726,0.884,0.842,0.488,1.188,3.309,0.254,0.104,14.148,0.411,-1.244,1,HR,MERS,0.147,1.547,2.388
6413,4.698,3.655,2.568,1.472,1.096,0.427,1,3.347,0.327,0.109,13.999,0.785,-2.588,1,HR,MERS,0.128,2.13,3.226
6414,3.95,3.113,2.266,1.302,0.964,0.425,1.037,3.238,0.298,0.104,15.011,0.675,-2.461,1,HR,MERS,0.131,1.684,2.648
6415,1.328,0.995,0.732,0.383,0.349,0.477,2.867,2.849,0.122,0.097,19.584,0.129,-0.954,1,HR,MERS,0.167,0.596,0.945
6416,2.228,1.903,1.263,0.84,0.424,0.335,2.36,2.966,0.143,0.067,20.789,0.215,-2.092,1,HR,MERS,0.113,0.965,1.388
6417,4.429,3.591,2.617,1.377,1.241,0.474,1,3.387,0.366,0.086,14.721,0.126,-0.971,1,HR,MERS,0.14,1.812,3.052
6418,2.244,1.875,1.352,0.753,0.599,0.443,1.67,3.023,0.198,0.126,15.144,0.737,-3.22,1,HR,MERS,0.146,0.892,1.491
6419,3.075,2.552,1.842,1.021,0.821,0.446,1.218,3.076,0.267,0.107,16.367,0.33,-1.873,1,HR,MERS,0.145,1.233,2.054
6420,4.078,3.233,2.155,1.228,0.927,0.43,1.078,3.178,0.292,0.065,16.85,0.156,-0.987,1,HR,MERS,0.135,1.923,2.85
6421,2.757,2.09,1.339,0.791,0.548,0.409,1.825,3.248,0.169,0.097,15.753,0.506,-1.506,1,HR,MERS,0.126,1.419,1.966
6422,4.159,3.457,2.47,1.385,1.085,0.439,1,3.247,0.334,0.105,15.746,0.495,-2.46,1,HR,MERS,0.135,1.689,2.774
6423,3.577,3.109,2.495,1.075,1.421,0.569,1,3.619,0.393,0.19,11.569,0.085,-1.377,1,HR,MERS,0.157,1.081,2.502
6424,3.739,2.751,1.855,0.979,0.877,0.472,1.141,3.825,0.229,0.105,11.549,0.134,-0.42,1,HR,MERS,0.124,1.884,2.761
6425,4.317,3.311,2.325,1.241,1.085,0.466,1,3.329,0.326,0.095,13.742,0.648,-1.907,1,HR,MERS,0.14,1.992,3.077
6426,1.297,1.05,0.719,0.402,0.318,0.441,3.149,2.856,0.111,0.063,19.131,0.483,-2.246,1,HR,MERS,0.155,0.578,0.895
6427,4.428,3.255,2.109,1.212,0.897,0.425,1.114,3.504,0.256,0.124,19.433,0.147,-0.635,1,HR,MERS,0.121,2.319,3.216
6428,2.308,1.8,1.144,0.744,0.4,0.35,2.501,3.034,0.132,0.076,20.697,0.395,-1.85,1,HR,MERS,0.115,1.164,1.563
6429,2.335,2.059,1.454,0.794,0.66,0.454,1.516,3.027,0.218,0.106,18.717,0.322,-2.456,1,HR,MERS,0.15,0.881,1.541
6430,4.284,3.33,2.155,1.507,0.648,0.301,1.543,2.769,0.234,0.135,19.692,0.304,-1.63,1,HR,MERS,0.109,2.129,2.777
6431,1.748,1.378,0.884,0.628,0.256,0.289,3.908,2.706,0.095,0.102,25,0.178,-1.636,1,HR,MERS,0.107,0.864,1.12
6432,2.711,2.023,1.127,0.798,0.328,0.291,3.047,3.179,0.103,0.135,18.477,0.181,-0.481,1,HR,MERS,0.092,1.584,1.913
6433,4.601,3.715,2.639,1.861,0.779,0.295,1.284,2.441,0.319,0.078,22.914,0.178,-1.936,1,HR,MERS,0.121,1.962,2.74
6434,2.854,2.183,1.432,0.727,0.705,0.492,1.419,3.632,0.194,0.082,14.333,0.425,-1.253,1,HR,MERS,0.136,1.422,2.127
6435,3.685,2.81,1.762,1.13,0.632,0.359,1.582,3.271,0.193,0.073,16.371,0.421,-1.419,1,HR,MERS,0.11,1.923,2.555
6436,1.528,1.17,0.806,0.428,0.379,0.47,2.641,3.35,0.113,0.092,15.043,0.038,-0.385,1,HR,MERS,0.14,0.722,1.1
6437,1.406,1.029,0.677,0.326,0.351,0.518,2.849,3.964,0.089,0.086,11.908,0.614,-1.351,1,HR,MERS,0.131,0.729,1.08
6438,2.794,2.153,1.438,0.825,0.613,0.427,1.63,3.249,0.189,0.072,15.832,0.321,-1.211,1,HR,MERS,0.131,1.356,1.97
6439,2.21,1.581,0.967,0.548,0.419,0.433,2.389,3.835,0.109,0.099,10.665,0.462,-0.6,1,HR,MERS,0.113,1.243,1.661
6440,2.121,1.609,1.109,0.571,0.537,0.485,1.861,3.683,0.146,0.098,13.146,0.079,-0.404,1,HR,MERS,0.132,1.013,1.55
6441,3.305,2.711,2.03,0.963,1.067,0.525,1,3.391,0.315,0.126,13.066,0.427,-1.856,1,HR,MERS,0.155,1.275,2.342
6442,1.055,0.809,0.596,0.304,0.292,0.49,3.425,3.328,0.088,0.113,13.638,0.42,-1.659,1,HR,MERS,0.147,0.458,0.75
6443,2.374,1.854,1.138,0.783,0.355,0.312,2.821,3.265,0.109,0.058,19.315,0.188,-1.113,1,HR,MERS,0.095,1.236,1.591
6444,3.715,2.91,1.971,1.113,0.858,0.435,1.166,3.377,0.254,0.084,14.47,0.679,-2.335,1,HR,MERS,0.129,1.744,2.602
6445,4.717,3.343,2.086,1.172,0.914,0.438,1.094,3.763,0.243,0.068,13.836,0.091,-0.199,1,HR,MERS,0.116,2.631,3.545
6446,3.205,2.467,1.633,1.009,0.624,0.382,1.603,3.091,0.202,0.076,18.181,0.303,-1.418,1,HR,MERS,0.124,1.573,2.196
6447,3.605,2.912,1.982,1.419,0.563,0.284,1.775,2.55,0.221,0.074,23.535,0.006,-1.055,1,HR,MERS,0.111,1.623,2.186
6448,3.978,2.551,1.506,0.869,0.637,0.423,1.569,3.984,0.16,0.094,11.375,0.426,-0.29,1,HR,MERS,0.106,2.472,3.109
6449,3.693,2.617,1.548,1.264,0.284,0.183,3.521,2.789,0.102,0.148,23.27,0.064,-0.269,1,HR,MERS,0.066,2.145,2.429
6450,1.722,1.307,0.846,0.52,0.325,0.385,3.074,3.428,0.095,0.086,14.699,0.677,-1.818,1,HR,MERS,0.112,0.877,1.202
6451,1.557,1.172,0.811,0.471,0.339,0.419,2.947,3.482,0.097,0.086,13.826,0.741,-2.097,1,HR,MERS,0.12,0.746,1.085
6452,4.856,3.927,2.828,1.558,1.27,0.449,1,3.394,0.374,0.101,17.313,0.084,-1.202,1,HR,MERS,0.132,2.028,3.298
